Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-09-24,16.96,103.78,2.03,11.23,9.71,4.81,10.81,0.0,18.79,0.01,0.02,,,,,25.92,82.62,2.76,131.62,0.0,0.0,109.02,960.34,
2024-09-25,16.99,127.61,2.03,11.08,9.54,4.88,10.8,0.0,19.3,0.01,0.03,,,,,26.73,80.2,2.53,134.36,0.0,0.0,113.85,960.52,
2024-09-26,23.63,56.44,2.17,11.17,9.78,5.42,10.81,0.25,21.15,0.01,0.1,,,,,26.87,80.94,2.4,132.16,0.0,0.0,91.69,961.11,
2024-09-27,30.36,156.7,2.2,10.92,9.58,5.57,11.22,0.64,19.68,0.01,0.11,,,,,27.3,79.0,1.36,134.76,0.0,0.0,106.73,962.82,
2024-09-28,32.1,201.44,2.76,11.49,10.51,6.1,10.94,0.62,18.62,0.02,0.1,,,0.38,,27.62,79.05,1.07,153.43,0.0,0.0,70.53,963.58,
2024-09-29,22.12,91.58,3.05,12.1,11.6,6.06,10.77,0.2,19.29,0.01,0.05,,,,,28.36,75.24,0.8,203.29,0.0,0.0,78.8,964.33,
2024-09-30,20.62,75.65,5.64,15.23,15.9,7.82,11.52,0.18,19.5,0.06,0.1,,,2.0,,29.0,69.9,1.04,215.06,0.0,0.0,73.94,964.12,
2024-10-01,26.06,59.97,3.4,15.4,14.8,5.88,11.12,0.58,22.3,0.01,0.03,,,0.23,,28.8,71.34,2.24,204.86,0.0,0.0,81.69,963.08,
2024-10-02,25.95,49.78,2.38,11.65,10.46,5.74,10.87,0.39,16.48,0.01,0.0,,,,,27.9,80.69,0.84,156.26,0.0,0.0,109.48,963.59,
2024-10-03,25.46,46.84,2.21,11.3,9.94,5.27,11.08,0.44,14.45,0.01,0.0,,,0.05,,28.61,72.78,1.12,148.88,0.0,0.0,97.54,963.78,
2024-10-04,29.78,52.52,2.08,11.18,9.68,5.24,11.2,0.62,14.9,0.01,0.0,,,,,28.31,72.63,1.43,145.66,0.0,0.0,96.94,963.56,
2024-10-05,26.36,56.03,2.68,13.06,12.0,5.09,10.8,0.78,10.6,0.01,0.0,,,,,27.48,79.06,0.9,163.58,0.0,0.0,80.89,964.12,
2024-10-06,20.5,42.2,5.1,14.3,14.88,6.04,10.78,0.73,11.1,0.01,0.0,,,,,26.48,81.57,0.44,175.17,0.0,0.0,57.26,963.95,
2024-10-07,30.16,49.92,2.5,14.76,13.16,6.28,11.26,0.61,16.42,0.01,0.01,,,,,26.36,81.28,0.42,171.16,0.0,0.0,70.53,964.52,
2024-10-08,22.49,48.86,1.91,15.86,13.65,6.46,11.14,0.47,13.62,0.01,0.0,,,,,26.32,84.12,0.39,192.16,0.0,0.0,94.14,965.06,
2024-10-09,17.27,33.78,1.93,15.73,13.49,6.13,10.73,0.41,15.52,0.01,0.0,,,,,25.86,87.22,0.6,186.98,0.0,0.0,75.64,963.49,
2024-10-10,19.72,43.21,1.64,11.05,8.59,5.88,11.4,0.34,12.76,0.01,0.0,,,,,26.16,81.84,1.68,133.18,0.0,0.0,115.13,962.31,
2024-10-11,19.08,42.55,2.19,12.2,11.85,4.7,9.82,0.42,12.16,0.01,0.0,,,,,25.06,83.0,0.81,161.06,0.0,0.0,89.47,962.1,
2024-10-12,14.44,32.32,3.88,11.38,13.79,4.31,8.82,0.43,12.26,0.01,0.0,,,,,25.6,82.84,1.63,142.9,0.0,0.0,77.48,960.85,
2024-10-13,13.53,31.08,3.84,12.61,12.74,6.02,11.74,0.56,12.02,0.01,0.0,,,,,24.06,92.58,2.13,101.82,0.0,0.0,92.49,963.98,
2024-10-14,25.88,49.9,3.6,12.1,20.3,5.74,11.56,0.63,13.98,0.01,0.0,,,,,24.12,93.2,1.06,127.02,0.0,0.0,53.1,963.29,
2024-10-15,23.82,47.24,1.78,12.57,11.06,5.57,12.23,0.8,14.06,0.01,0.0,,,,,24.46,90.48,1.18,169.1,0.0,0.0,71.11,963.2,
2024-10-16,18.0,42.22,1.64,10.56,26.3,5.56,12.09,0.73,13.6,0.01,0.0,,,,,24.36,89.44,2.09,136.1,0.0,0.0,80.17,962.47,
2024-10-17,13.16,32.97,2.88,10.68,9.74,5.72,12.07,0.94,12.8,0.04,0.04,,,1.24,,25.16,86.98,4.31,133.64,0.0,0.0,45.76,962.39,
2024-10-18,25.02,47.54,1.83,10.61,8.6,5.97,17.16,0.95,14.54,0.01,0.0,,,,,26.98,78.37,0.6,132.93,0.0,0.0,109.62,962.76,
2024-10-19,26.68,52.23,1.92,11.48,11.36,4.54,11.12,0.73,11.04,0.01,0.0,,,,,26.48,83.06,1.25,141.07,0.0,0.0,80.84,963.89,
2024-10-20,18.2,39.56,3.82,13.04,12.48,6.05,11.38,0.89,11.82,0.01,0.0,,,,,27.1,81.15,0.49,164.26,0.0,0.0,110.54,965.04,
2024-10-21,19.52,42.78,5.54,15.16,15.81,6.3,11.46,0.83,12.5,0.01,0.0,,,,,25.76,88.12,0.32,165.07,0.0,0.0,69.82,964.92,
2024-10-22,28.22,62.2,4.88,16.14,16.49,6.02,11.68,0.69,12.84,0.01,0.0,,,,,26.65,83.37,0.75,181.18,0.0,0.0,86.06,965.12,
2024-10-23,21.97,41.78,4.38,9.51,9.57,6.74,11.86,0.65,14.24,0.01,0.0,,,,,26.63,81.05,0.55,153.57,0.0,0.0,112.28,964.59,
2024-10-24,22.95,49.46,4.39,8.98,9.36,5.86,11.7,0.68,7.75,0.02,0.04,,,0.15,,25.82,85.06,0.68,170.61,0.0,0.0,84.0,964.25,
2024-10-25,19.57,43.5,4.28,13.16,13.47,5.07,11.87,0.67,7.45,0.01,0.23,,,,,25.58,84.96,0.5,158.61,0.0,0.0,81.39,964.62,
2024-10-26,23.64,54.5,3.94,8.91,9.18,5.4,11.86,0.7,6.76,0.01,0.01,,,,,25.94,82.63,0.56,153.41,0.0,0.0,107.79,964.18,
2024-10-27,18.22,38.98,4.26,6.66,6.78,5.88,11.74,0.58,8.57,0.02,0.01,,,,,26.55,81.43,0.51,143.7,0.0,0.0,103.52,963.7,
2024-10-28,37.89,73.1,3.26,9.28,8.34,5.76,11.81,0.71,16.45,0.02,0.0,,,,,28.11,75.32,0.6,135.03,0.0,0.0,106.68,962.99,
2024-10-29,46.06,90.2,1.78,10.62,8.3,5.6,11.78,0.74,17.52,0.01,0.0,,,,,26.82,79.58,0.46,136.74,0.0,0.0,98.02,963.65,
2024-10-30,50.16,99.92,1.5,9.29,7.91,4.61,10.43,0.77,20.32,0.01,0.01,,,,,27.23,78.28,0.38,134.0,0.0,0.0,98.58,965.46,
2024-10-31,64.6,108.84,2.34,9.46,10.37,2.84,8.24,0.82,9.49,0.01,0.0,,,,,26.95,73.08,0.44,172.5,0.0,0.0,79.22,967.81,
2024-11-01,33.35,68.5,6.31,13.52,15.97,6.29,10.6,0.79,8.82,0.02,0.0,,,,,25.84,85.56,0.44,182.92,0.0,0.0,70.56,966.33,
2024-11-02,23.76,53.42,7.14,13.89,15.85,6.58,11.85,0.87,7.74,0.02,0.0,,,,,26.26,82.67,0.38,200.2,0.0,0.0,90.8,966.16,
2024-11-03,18.73,35.34,5.71,11.06,11.86,6.74,11.6,0.77,7.74,0.01,0.01,,,,,26.99,75.59,0.52,208.42,0.0,0.0,106.64,966.05,
2024-11-04,30.77,59.0,4.86,11.27,11.16,7.82,11.58,0.53,8.04,0.01,0.01,,,,,25.7,83.42,0.42,196.54,0.0,0.0,62.73,965.29,
2024-11-05,35.86,69.05,2.98,15.9,14.82,7.66,11.58,0.63,8.38,0.02,0.02,,,,,26.04,78.88,0.44,202.18,0.0,0.0,103.22,965.71,
2024-11-06,56.38,102.67,3.76,13.34,12.59,7.94,11.8,0.67,17.78,0.02,0.0,,,,,27.04,74.76,0.55,194.98,0.0,0.0,87.94,965.71,
2024-11-07,48.2,89.06,1.25,14.82,11.86,7.46,11.7,0.72,12.43,0.02,0.0,,,,,26.66,77.81,0.32,199.01,0.0,0.0,66.96,965.53,
2024-11-08,32.36,68.05,1.72,16.42,13.98,7.36,11.52,0.69,7.96,0.01,0.0,,,,,27.76,71.04,0.3,216.26,0.0,0.0,87.76,965.53,
2024-11-09,33.42,72.72,5.66,16.13,16.92,7.9,11.6,0.67,7.96,0.01,0.0,,,,,27.64,67.24,0.44,217.32,0.0,0.0,105.72,965.61,
2024-11-10,33.83,72.96,10.62,17.08,20.5,9.29,11.72,0.62,10.86,0.02,0.0,,,,,27.56,64.48,0.42,218.53,0.0,0.0,109.12,965.55,
2024-11-11,51.24,91.76,8.32,17.54,19.62,8.62,11.91,0.73,11.57,0.02,0.0,,,,,27.69,63.74,0.34,211.74,0.0,0.0,98.66,964.63,
2024-11-12,55.12,84.52,12.08,19.44,23.62,9.85,11.92,0.76,11.1,0.02,0.0,,,,,27.58,68.68,0.35,203.25,0.0,0.0,85.56,963.7,
2024-11-13,27.22,41.72,7.3,15.59,16.51,9.14,11.96,0.71,5.86,0.01,0.0,,,,,25.88,82.52,0.48,214.86,0.0,0.0,47.88,963.18,
2024-11-14,17.49,29.34,4.81,16.17,15.96,7.86,12.7,0.7,5.62,0.03,0.0,,,0.65,0.74,25.86,82.9,0.44,210.65,0.0,0.0,68.31,964.66,
2024-11-15,20.19,33.76,10.82,21.17,24.8,9.33,12.02,0.74,6.46,0.06,0.02,,,0.66,0.75,26.04,83.5,0.54,220.96,0.0,0.0,81.87,965.31,
2024-11-16,20.3,33.31,5.6,15.4,15.9,8.72,11.76,0.74,4.77,0.06,0.0,,,0.78,0.96,25.22,86.88,0.52,220.26,0.0,0.0,58.4,964.76,
2024-11-17,17.18,27.1,7.05,14.14,14.94,8.97,11.94,0.69,6.8,0.13,0.03,,,1.5,1.52,26.27,80.19,0.42,219.58,0.0,0.0,94.43,964.56,
2024-11-18,47.51,70.33,10.14,17.67,20.45,9.62,12.25,0.81,12.3,0.06,0.01,,,0.65,0.74,25.99,78.43,0.64,229.28,0.0,0.0,92.92,965.14,
2024-11-19,55.98,81.23,16.92,20.42,27.58,11.84,12.69,0.89,13.7,0.06,0.02,,,0.75,0.88,26.2,76.06,0.44,229.95,0.0,0.0,80.08,965.68,
2024-11-20,67.72,92.08,8.25,14.52,16.23,7.48,12.84,0.97,20.08,0.06,0.03,,,0.65,0.75,25.56,76.13,0.62,227.22,0.0,0.0,75.06,965.57,
2024-11-21,59.08,80.65,4.1,8.38,8.3,5.94,12.98,0.96,14.39,0.08,0.09,,,1.02,0.73,25.49,79.13,0.31,213.18,0.0,0.0,26.51,965.48,
2024-11-22,65.91,88.57,3.1,7.92,6.9,5.69,12.8,0.63,22.94,0.01,0.0,,,,,26.04,75.02,0.3,214.67,0.0,0.0,80.86,965.13,
2024-11-23,58.88,87.28,2.99,7.34,6.15,5.39,12.79,0.59,14.02,0.01,0.0,,,,,26.48,71.19,0.26,214.56,0.0,0.0,89.13,965.9,
2024-11-24,54.21,80.46,2.78,6.35,4.99,5.22,12.89,0.56,11.82,0.01,0.0,,,,,26.42,74.26,0.28,213.36,0.0,0.0,74.11,965.93,
2024-11-25,54.41,76.68,2.87,7.86,6.58,5.33,12.96,0.58,15.07,0.01,0.0,,,,,26.3,74.24,0.33,216.56,0.0,0.0,72.49,964.89,
2024-11-26,62.16,84.92,3.04,8.1,6.97,5.52,12.89,0.6,15.74,0.02,0.0,,,,,25.42,77.8,0.48,209.45,0.0,0.0,51.62,963.87,
2024-11-27,45.71,62.87,3.1,8.52,7.48,5.56,13.11,0.6,14.65,0.02,0.0,,,,,24.9,78.06,0.34,219.78,0.0,0.0,53.47,963.04,
2024-11-28,65.22,95.7,3.4,8.62,7.86,5.46,13.13,0.62,20.1,0.02,0.01,,,,,26.36,67.29,0.44,207.32,0.0,0.0,87.81,962.34,
2024-11-29,49.96,79.1,2.98,6.96,5.74,5.27,13.16,0.59,11.22,0.02,0.0,,,,,25.32,72.54,0.51,205.1,0.0,0.0,69.46,962.34,
2024-11-30,53.26,81.71,3.04,6.15,5.06,5.26,13.45,0.6,12.98,0.02,0.0,,,,,25.57,79.74,0.41,149.7,0.0,0.0,54.92,961.3,
2024-12-01,48.24,70.86,2.84,5.46,4.19,5.22,13.2,0.51,12.84,0.01,0.0,,,,,25.09,88.9,0.24,133.94,0.0,0.0,39.44,959.67,
2024-12-02,33.29,44.81,2.28,7.08,5.32,5.31,14.42,0.51,20.46,0.01,0.02,,,,,24.84,90.74,0.43,129.29,0.0,0.0,62.68,959.74,
2024-12-03,28.92,43.32,2.19,9.02,7.14,4.85,13.39,0.57,20.66,0.01,0.01,,,,,25.43,85.53,0.36,144.17,0.0,0.0,91.94,962.65,
2024-12-04,40.72,61.06,2.92,15.16,13.99,4.78,13.3,0.69,10.34,0.02,0.01,,,,,26.18,78.68,0.72,207.94,0.0,0.0,68.66,964.52,
2024-12-05,41.47,60.0,2.75,10.35,8.99,6.36,13.86,0.63,8.08,0.01,0.05,,,,,26.88,74.43,0.6,213.16,0.0,0.0,68.01,965.41,
2024-12-06,28.16,46.14,3.36,8.35,7.67,6.85,15.3,0.45,8.2,0.01,0.17,,,,,27.08,73.81,0.56,216.23,0.0,0.0,93.78,965.55,
2024-12-07,28.36,49.2,3.74,10.02,9.66,7.05,14.9,0.45,7.38,0.01,0.49,,,,,27.32,72.88,1.17,213.21,0.0,0.0,90.29,965.18,
2024-12-08,25.12,39.67,3.81,9.59,9.28,6.92,17.31,0.4,8.52,0.01,0.47,,,,,26.73,71.25,2.13,211.52,0.0,0.0,98.64,965.32,
2024-12-09,47.84,69.77,4.03,15.61,15.35,6.07,18.44,0.53,15.78,0.01,0.35,,,,,26.55,69.82,1.25,204.98,0.0,0.0,86.5,964.92,
2024-12-10,67.84,93.38,7.54,21.67,24.47,4.97,18.88,0.59,17.33,0.02,0.22,,,,,27.12,69.16,0.28,209.86,0.0,0.0,84.76,964.62,
2024-12-11,54.82,79.12,3.9,13.78,13.25,5.48,17.76,0.49,16.42,0.01,0.21,,,,,26.32,69.94,0.78,216.53,0.0,0.0,76.46,964.93,
2024-12-12,40.46,56.48,4.13,13.44,13.28,5.74,17.7,0.51,8.14,0.01,0.13,,,,,24.08,86.65,0.68,207.25,0.0,0.0,41.01,963.71,
2024-12-13,32.04,41.8,3.68,13.37,12.83,5.53,17.98,0.58,6.7,0.01,0.0,,,,,23.24,95.03,0.64,210.02,0.0,0.0,20.49,964.35,
2024-12-14,63.42,87.36,3.46,11.22,9.45,5.62,17.76,0.52,17.68,0.01,0.0,,,,,23.84,89.48,0.36,226.94,0.0,0.0,53.6,966.2,
2024-12-15,70.64,89.83,3.0,9.38,1.94,8.01,21.3,0.0,5.36,0.01,0.0,,,,,24.2,74.08,1.64,221.2,0.0,0.0,92.07,966.95,
2024-12-16,62.6,91.66,2.9,12.5,10.39,5.19,17.56,0.58,20.84,0.01,0.0,,,,,24.47,70.38,1.61,221.2,0.0,0.0,101.4,966.01,
2024-12-17,68.01,93.52,3.02,10.38,9.18,5.26,17.36,0.68,23.06,0.02,0.0,,,,,25.42,68.23,0.55,207.72,0.0,0.0,99.76,964.77,
2024-12-18,59.96,87.17,2.5,8.82,7.06,5.46,18.22,0.78,21.96,0.02,0.0,,,,,26.22,72.69,0.42,179.76,0.0,0.0,98.17,963.74,
2024-12-19,49.72,69.01,3.23,8.85,7.76,6.03,18.84,0.82,16.55,0.06,0.06,,,1.6,,25.92,82.25,0.29,166.74,0.0,0.0,28.66,963.59,
2024-12-20,49.2,72.3,3.24,8.18,7.08,6.4,18.81,0.59,17.88,0.01,0.0,,,,,27.07,80.09,0.65,148.42,0.0,0.0,92.55,963.3,
2024-12-21,50.56,70.85,2.78,8.27,6.72,6.28,18.84,0.54,22.78,0.01,0.0,,,,,26.54,81.64,1.19,138.02,0.0,0.0,90.9,964.0,
2024-12-22,37.78,50.61,2.22,8.85,6.75,5.92,18.33,0.5,12.4,0.01,0.0,,,,,25.62,81.09,0.76,157.89,0.0,0.0,63.8,964.72,
2024-12-23,31.52,47.3,2.96,10.66,9.46,5.58,18.4,0.51,12.98,0.01,0.0,,,,,25.69,69.38,0.77,172.61,0.0,0.0,105.21,964.79,
2024-12-24,46.12,63.35,3.09,11.15,9.76,5.42,17.92,0.56,20.5,0.01,0.0,,,0.03,,25.58,73.13,0.94,169.02,0.0,0.0,87.03,964.6,
2024-12-25,38.3,65.53,1.85,13.49,15.33,2.69,15.78,0.51,43.78,0.01,0.0,,,,,25.37,79.38,2.93,102.76,0.0,0.0,187.84,,
2024-12-26,35.02,61.91,1.78,16.8,18.59,2.15,15.27,0.65,24.85,0.01,0.0,,,,,25.86,83.57,0.64,189.22,0.0,0.0,100.61,,
2024-12-27,21.16,32.94,1.88,17.37,19.25,1.94,14.82,0.6,19.75,0.01,0.0,,,,,26.1,81.64,2.13,242.07,0.0,0.0,151.01,,
2024-12-28,26.31,,1.96,20.61,22.58,1.8,14.54,0.64,25.99,0.01,0.0,,,,,25.95,75.38,1.78,237.39,0.0,0.0,155.52,,
2024-12-29,26.69,,1.9,18.33,20.23,1.68,14.63,0.65,24.82,0.01,0.0,,,,,26.31,73.21,1.46,245.05,0.0,0.0,188.42,,
2024-12-30,32.71,53.62,3.03,18.63,20.98,1.5,14.93,0.6,20.03,0.01,0.0,,,,,26.33,78.58,2.4,243.14,0.0,0.0,112.09,,
2024-12-31,27.53,48.56,4.23,15.48,19.71,1.41,14.18,0.57,,0.01,0.0,,,,,26.3,75.56,2.77,248.03,0.0,0.0,169.67,,
