Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-09-16,24.97,47.54,0.8,10.58,11.38,5.64,13.2,0.78,11.19,,,,,,,28.93,45.13,1.34,249.63,,0.0,5.53,975.15,
2024-09-17,20.17,40.24,1.05,10.46,11.48,5.63,13.6,0.81,11.11,,,,,,,30.96,39.71,1.4,217.91,,0.0,1.58,974.0,
2024-09-18,29.5,53.95,1.16,11.13,12.28,5.21,13.74,0.8,11.11,,,,,,,29.65,40.48,1.37,222.58,,0.0,1.2,973.05,
2024-09-19,28.33,52.4,0.93,10.55,11.47,5.6,13.7,0.83,11.07,,,,,,,30.59,39.64,1.31,213.48,,0.0,1.91,973.1,
2024-09-20,29.27,53.9,0.89,10.43,11.33,5.67,13.48,0.82,10.92,,,,,,,30.34,44.31,1.39,204.76,,0.0,1.49,973.15,
2024-09-21,21.91,42.93,0.83,10.33,11.16,5.78,13.27,0.84,10.89,,,,,,,30.18,45.47,1.42,204.39,,0.0,1.17,973.32,
2024-09-22,22.48,43.74,1.07,10.37,11.4,5.71,15.14,0.85,11.29,,,,,,,30.24,44.12,1.27,219.75,,0.0,0.89,972.58,
2024-09-23,16.2,34.18,0.85,10.32,11.17,5.76,13.52,0.93,11.06,,,,,,,30.63,46.57,1.51,212.01,,0.0,1.87,972.05,
2024-09-24,14.87,32.19,1.78,10.99,11.55,5.41,15.06,0.7,11.64,,,,,,,28.06,62.73,1.24,197.69,,0.0,1.27,971.91,
2024-09-25,17.51,36.68,3.15,10.88,11.22,5.79,15.21,0.58,13.0,,,,,,,29.43,54.69,1.23,210.82,,0.0,1.51,971.66,
2024-09-26,18.25,37.19,3.17,11.69,11.05,8.28,19.09,0.63,12.79,,,,,,,29.41,53.73,1.27,208.05,,0.0,0.6,972.68,
2024-09-27,21.84,36.02,3.14,15.35,11.49,12.03,17.17,0.57,11.17,,,,,,,29.71,53.35,1.13,190.59,,0.0,0.61,974.38,
2024-09-28,22.42,,3.09,14.36,11.54,10.32,16.28,0.64,12.11,,,,,,,28.22,64.7,0.89,149.64,,0.0,0.43,975.32,
2024-09-29,12.19,,3.4,13.31,11.66,9.09,16.96,0.72,13.37,,,,,,,29.5,56.99,1.13,153.12,,0.0,1.8,976.27,
2024-09-30,11.26,,2.94,12.21,10.99,7.95,12.9,0.67,8.73,,,,,,,29.17,56.31,0.94,161.52,,0.0,0.75,976.48,
2024-10-01,16.52,,2.82,10.57,11.38,5.04,12.83,0.52,10.91,,,,,,,30.88,47.97,1.18,174.16,,0.0,1.25,974.38,
2024-10-02,14.72,,2.94,10.24,11.18,5.13,15.74,0.48,17.71,,,,,,,31.1,46.19,1.56,189.35,,0.0,1.98,975.24,
2024-10-03,14.91,,2.98,10.53,11.42,5.12,17.95,0.53,15.83,,,,,,,30.52,43.19,1.28,222.5,,0.0,1.14,975.22,
2024-10-04,22.95,39.87,3.03,10.91,11.94,4.81,17.56,0.61,15.89,,,,,,,29.18,57.45,1.24,215.04,,0.0,1.07,975.15,
2024-10-05,15.99,33.98,5.04,10.64,13.68,4.94,18.66,0.59,16.53,,,,,,,27.8,65.91,1.08,211.54,,0.0,0.32,975.77,
2024-10-06,15.71,32.7,3.98,10.23,12.06,5.42,18.33,0.57,18.67,,,,,,,26.96,72.14,4.31,219.52,,0.0,0.96,975.81,
2024-10-07,36.13,64.19,3.12,10.78,11.9,4.76,16.07,0.56,17.64,,,,,,,27.67,67.16,0.92,188.58,,0.0,0.3,976.61,
2024-10-08,19.03,38.19,3.08,10.3,11.39,5.01,16.76,0.52,16.37,,,,,,,26.5,74.26,1.11,197.9,,0.0,0.87,977.29,
2024-10-09,16.64,34.97,3.12,10.4,11.52,4.95,16.6,0.59,16.2,,,,,,,26.94,72.34,1.5,177.98,,0.0,0.82,975.73,
2024-10-10,18.07,37.02,3.23,10.55,11.79,4.9,18.51,0.55,16.2,,,,,,,26.45,75.89,2.41,202.05,,0.0,0.64,974.53,
2024-10-11,23.02,44.52,3.03,10.17,11.21,5.12,17.19,0.52,16.2,,,,,,,27.09,71.71,0.97,177.52,,0.0,1.0,974.15,
2024-10-12,21.68,42.52,3.17,9.99,11.16,5.13,17.58,0.56,16.03,,,,,,,26.86,74.62,0.96,181.49,,0.0,0.45,974.87,
2024-10-13,13.16,29.75,4.44,10.04,12.37,4.96,20.03,0.55,16.24,,,,,,,25.78,79.59,1.14,195.32,,0.0,0.92,975.44,
2024-10-14,20.21,39.03,4.03,10.16,12.19,4.54,17.42,0.57,16.2,,,,,,,24.97,82.98,0.96,231.88,,0.0,0.08,975.35,
2024-10-15,16.93,35.38,3.55,10.33,11.88,4.7,17.66,0.53,16.22,,,,,,,23.53,89.57,1.38,255.7,,0.0,0.0,975.34,
2024-10-16,17.75,36.63,3.1,10.05,11.14,5.12,17.65,0.52,16.22,,,,,,,25.87,75.34,0.93,217.12,,0.0,0.44,974.49,
2024-10-17,17.62,36.48,3.0,10.01,11.01,5.23,17.55,0.52,16.14,,,,,,,27.44,66.19,1.08,201.03,,0.0,1.01,974.35,
2024-10-18,26.06,49.09,3.41,10.53,11.94,4.77,17.31,0.54,16.11,,,,,,,27.2,70.57,1.08,220.46,,0.0,0.92,974.83,
2024-10-19,24.96,47.44,3.59,10.32,11.91,4.73,17.57,0.52,16.19,,,,,,,26.01,73.6,0.82,204.41,,0.0,0.0,976.17,
2024-10-20,23.71,45.57,3.96,10.15,12.02,5.29,19.55,0.5,16.06,,,,,,,28.01,64.82,0.92,156.35,,0.0,1.48,976.49,
2024-10-21,39.01,68.52,3.96,10.03,12.47,6.41,16.7,0.56,16.22,,,,,,,26.87,72.96,1.07,220.44,,0.0,0.97,976.97,
2024-10-22,37.36,66.04,6.09,10.28,16.36,11.01,17.24,0.56,16.13,,,,,,,27.01,71.94,1.54,190.01,,0.0,1.26,976.98,
2024-10-23,30.76,56.14,5.85,10.68,16.53,10.88,17.54,0.57,16.24,,,,,,,27.36,68.05,1.03,158.69,,0.0,1.21,975.98,
2024-10-24,21.59,42.34,7.13,10.22,17.36,10.95,23.13,0.59,16.17,,,,,,,26.67,73.21,1.28,230.0,,0.0,0.31,976.3,
2024-10-25,28.63,51.63,6.76,10.21,17.03,11.08,24.81,0.58,16.26,,,,,,,27.33,65.59,1.12,184.09,,0.0,1.11,976.5,
2024-10-26,54.45,91.69,6.01,10.86,16.87,10.77,17.35,0.59,16.07,,,,,,,28.25,58.26,0.97,205.23,,0.0,1.46,975.99,
2024-10-27,63.39,104.91,5.97,10.63,16.6,10.94,17.64,0.65,16.11,,,,,,,28.4,53.94,1.08,217.83,,0.0,1.15,974.99,
2024-10-28,73.63,120.43,5.84,10.24,16.08,11.22,17.54,0.66,16.09,,,,,,,28.96,55.92,0.99,190.95,,0.0,0.97,974.57,
2024-10-29,60.5,100.54,5.68,10.05,15.73,11.38,17.29,0.65,16.09,,,,,,,29.38,54.02,1.12,217.61,,0.0,1.31,975.4,
2024-10-30,67.33,111.0,5.67,9.92,15.59,11.49,17.22,0.65,16.02,,,,,,,29.34,59.79,1.1,176.47,,0.0,1.01,975.88,
2024-10-31,72.15,117.9,5.61,9.84,15.45,11.56,18.61,0.7,15.88,,,,,,,27.77,65.22,0.99,187.65,,0.0,0.45,976.8,
2024-11-01,54.22,91.32,5.59,9.55,15.14,11.71,17.2,0.82,16.14,,,,,,,27.61,66.04,0.87,160.07,,0.0,0.56,978.0,
2024-11-02,27.14,50.71,5.6,9.59,15.19,11.68,17.56,0.85,16.15,,,,,,,26.45,71.94,0.83,156.66,,0.0,0.89,978.36,
2024-11-03,24.18,46.55,5.78,9.55,15.33,11.63,17.97,0.85,16.25,,,,,,,26.91,69.58,0.99,189.74,,0.0,1.37,978.06,
2024-11-04,17.76,36.81,5.98,9.69,15.67,11.45,18.19,0.89,16.21,,,,,,,26.24,70.97,0.9,162.59,,0.0,0.6,977.32,
2024-11-05,34.81,62.54,5.96,9.99,15.95,11.3,18.02,0.89,16.21,,,,,,,26.79,60.53,0.77,166.68,,0.0,0.66,977.71,
2024-11-06,60.19,100.17,5.73,10.16,15.89,11.36,17.9,0.85,16.15,,,,,,,27.51,53.74,0.85,176.13,,0.0,1.21,977.63,
2024-11-07,32.23,58.35,5.71,10.11,15.82,11.35,17.73,0.84,16.24,,,,,,,28.05,57.55,0.87,161.03,,0.0,0.8,977.52,
2024-11-08,22.0,43.0,5.93,10.32,16.25,11.19,17.68,0.83,16.22,,,,,,,28.03,55.97,0.87,185.65,,0.0,0.98,977.39,
2024-11-09,21.27,41.91,5.87,10.32,16.19,11.2,17.76,0.85,16.13,,,,,,,27.87,54.58,0.83,167.39,,0.0,1.39,977.61,
2024-11-10,39.43,69.15,5.69,10.22,15.91,11.29,17.71,0.84,16.12,,,,,,,27.9,49.67,0.79,173.64,,0.0,1.38,977.45,
2024-11-11,40.0,70.0,5.36,9.91,15.27,11.63,17.59,0.84,15.86,,,,,,,25.36,63.25,0.58,211.97,,0.0,0.0,976.85,
2024-11-12,60.45,100.67,5.44,10.1,15.55,11.46,20.04,0.78,16.36,,,,,,,27.33,65.4,1.14,219.28,,0.0,0.0,975.35,
2024-11-13,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-14,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-15,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-16,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-17,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-18,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-19,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-20,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-21,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-22,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-23,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-24,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-25,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-26,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-27,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-28,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-29,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-11-30,48.99,83.87,5.61,9.65,15.26,11.68,20.21,0.4,16.15,,,,,,,23.18,87.17,0.75,240.87,,0.0,0.0,972.34,
2024-12-01,42.16,73.95,5.87,9.42,15.29,11.8,21.28,0.39,16.23,,,,,,,22.48,92.24,0.77,224.45,,0.0,0.0,971.18,
2024-12-02,17.4,36.29,5.59,9.34,14.93,11.89,21.02,0.38,16.22,,,,,,,22.42,92.64,1.2,216.94,,0.0,0.0,969.31,
2024-12-03,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-12-04,30.74,56.11,6.13,9.81,15.95,11.38,20.12,0.31,16.31,,,,,,,27.08,60.54,1.08,132.05,,0.0,0.24,976.68,
2024-12-05,29.3,54.58,7.12,8.7,15.81,11.56,19.81,0.29,16.21,,,,,,,26.69,66.91,0.8,160.43,,0.0,1.0,977.48,
2024-12-06,16.41,34.61,6.18,9.23,15.41,11.65,20.15,0.22,16.3,,,,,,,27.09,62.87,0.89,141.72,,0.0,1.07,977.55,
2024-12-07,37.64,66.27,5.69,9.4,15.09,11.79,20.32,0.16,16.25,,,,,,,26.7,67.3,0.85,157.67,,0.0,0.8,977.13,
2024-12-08,25.31,47.96,5.59,9.47,15.06,11.78,20.13,0.17,15.99,,,,,,,25.95,61.87,0.9,123.66,,0.0,1.26,977.56,
2024-12-09,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-12-10,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-12-11,48.23,82.34,5.7,9.79,15.49,11.57,20.46,0.13,16.13,,,,,,,25.13,67.9,0.67,195.7,,0.0,0.0,976.51,
2024-12-12,38.71,68.07,5.85,9.66,15.52,11.52,20.68,0.12,16.13,,,,,,,23.35,81.15,0.49,201.04,,0.0,0.0,975.75,
2024-12-13,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-12-14,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-12-15,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-12-16,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-12-17,28.0,52.0,5.8,9.6,15.4,11.66,20.64,0.07,16.3,,,,,,,26.14,64.69,0.72,182.56,,0.0,0.0,976.84,
2024-12-18,28.0,52.0,5.71,9.51,15.22,11.71,21.07,0.06,16.3,,,,,,,26.99,61.51,0.75,175.27,,0.0,0.15,975.75,
2024-12-19,32.32,59.4,5.5,9.6,15.1,11.63,20.7,0.06,16.28,,,,,,,29.11,54.77,0.96,200.38,,0.0,0.41,974.63,
2024-12-20,33.13,59.91,5.72,9.59,15.31,11.63,20.83,0.07,16.25,,,,,,,28.48,57.83,0.99,203.56,,0.0,0.8,975.0,
2024-12-21,29.74,52.6,6.01,9.6,15.62,11.46,20.7,0.08,16.1,,,,,,,25.24,80.41,0.69,245.06,,0.0,0.0,976.28,
2024-12-22,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-12-23,46.29,77.79,5.68,9.54,15.22,11.63,41.48,0.18,16.16,,,,,,,26.49,63.19,0.81,143.37,,0.0,0.0,979.41,
2024-12-24,44.18,76.28,5.61,9.55,15.17,11.68,41.3,0.15,16.23,,,,,,,30.13,42.52,1.25,212.9,,0.0,1.13,976.19,
2024-12-25,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-12-26,13.12,29.7,5.63,9.51,15.14,11.79,28.59,0.15,16.29,,,,,,,26.14,71.06,1.36,248.75,,0.0,0.38,979.03,
2024-12-27,13.6,30.53,5.58,9.54,15.12,11.74,24.2,0.15,16.18,,,,,,,26.38,63.65,1.08,129.94,,0.0,0.62,980.87,
2024-12-28,26.87,50.67,5.99,9.37,15.36,11.73,33.23,0.1,16.23,,,,,,,25.62,64.76,0.86,152.86,,0.0,0.21,980.43,
2024-12-29,33.27,59.79,5.91,9.18,15.09,11.84,51.81,0.17,16.06,,,,,,,25.64,61.1,0.98,148.36,,0.0,0.96,980.17,
2024-12-30,28.77,53.16,5.57,9.52,15.1,11.74,51.47,0.13,16.19,,,,,,,,,,,,0.0,,,
2024-12-31,37.18,65.6,5.9,9.59,15.49,11.52,52.15,0.11,16.23,,,,,,,27.8,46.35,1.03,140.88,,0.0,1.29,980.06,
