Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-09-17 00:00:00,21.97,69.20,14.16,13.63,26.53,12.33,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.13,1.40,93.74,0.00,0.06,176.46,733.62,NA
2025-09-18 00:00:00,16.17,51.93,12.82,13.79,25.86,12.15,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.61,1.34,91.65,0.00,0.12,205.78,724.31,NA
2025-09-19 00:00:00,15.89,70.91,33.13,12.48,44.74,13.53,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.90,1.31,91.88,0.00,0.03,122.68,718.23,NA
2025-09-20 00:00:00,23.91,86.43,41.57,10.33,51.64,13.04,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.67,0.87,93.84,0.00,0.10,123.44,723.95,NA
2025-09-21 00:00:00,24.29,93.20,22.51,10.57,32.01,12.92,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.64,0.82,88.05,0.00,0.00,130.43,727.99,NA
2025-09-22 00:00:00,17.53,78.17,24.31,12.70,35.68,12.22,1.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.77,1.14,88.38,0.00,0.01,156.16,726.73,NA
2025-09-23 00:00:00,21.52,99.26,41.67,11.44,52.76,13.72,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.53,1.02,90.21,0.00,0.04,167.89,729.31,NA
2025-09-24 00:00:00,24.56,140.10,60.20,13.69,73.73,15.36,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.40,1.35,88.76,0.00,0.00,173.13,737.91,NA
2025-09-25 00:00:00,25.07,129.52,30.81,15.05,45.49,13.85,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.64,1.48,93.51,0.00,0.00,200.33,738.05,NA
2025-09-26 00:00:00,20.42,98.53,26.94,12.96,39.46,13.68,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.34,1.39,95.50,0.00,0.07,162.04,726.04,NA
2025-09-27 00:00:00,22.52,134.66,35.61,12.72,47.74,13.64,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.92,1.67,88.70,0.00,0.01,189.09,731.44,NA
2025-09-28 00:00:00,19.88,99.92,19.33,11.28,29.25,12.36,1.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.06,1.59,91.18,0.00,0.00,195.31,735.20,NA
2025-09-29 00:00:00,22.21,100.57,16.21,15.68,30.94,11.96,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.97,1.53,84.17,0.00,0.00,135.77,738.62,NA
2025-09-30 00:00:00,28.79,133.56,59.04,14.97,73.75,14.52,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.28,1.01,98.31,0.00,0.06,147.35,729.71,NA
2025-10-01 00:00:00,37.63,167.32,39.29,14.11,53.11,14.20,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.23,0.90,95.78,0.00,0.00,125.78,738.11,NA
2025-10-02 00:00:00,24.24,95.17,18.77,13.64,31.81,13.11,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.55,1.07,90.96,0.00,0.00,139.84,732.71,NA
2025-10-03 00:00:00,24.78,77.19,14.74,15.18,29.21,12.19,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.16,1.21,88.61,0.00,0.07,136.32,728.89,NA
2025-10-04 00:00:00,17.96,81.52,24.49,16.99,41.08,12.37,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.07,1.29,92.31,0.00,0.01,176.76,731.26,NA
2025-10-05 00:00:00,23.67,88.11,12.54,14.88,26.13,11.95,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.02,1.34,90.80,0.00,0.00,169.61,729.55,NA
2025-10-06 00:00:00,25.49,91.20,28.35,17.74,45.23,13.15,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.21,1.15,101.99,0.00,0.00,159.27,726.63,NA
2025-10-07 00:00:00,28.16,99.59,24.99,16.92,40.35,13.72,1.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.92,1.16,90.31,0.00,0.00,159.09,730.20,NA
2025-10-08 00:00:00,26.30,104.13,15.98,16.20,31.46,15.59,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.92,1.36,87.25,0.00,0.00,163.78,734.85,NA
2025-10-09 00:00:00,26.90,98.84,15.33,15.03,29.26,15.53,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.33,1.56,92.46,0.00,0.02,153.12,733.44,NA
2025-10-10 00:00:00,26.94,94.91,14.58,18.71,31.72,14.92,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.06,1.52,103.18,0.00,0.00,172.67,730.64,NA
2025-10-11 00:00:00,34.78,103.47,15.62,16.02,29.99,15.48,1.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.46,1.46,104.12,0.00,0.00,174.71,733.30,NA
2025-10-12 00:00:00,42.28,107.18,9.78,14.81,22.62,14.05,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.24,1.43,117.83,0.00,0.00,140.24,734.03,NA
2025-10-13 00:00:00,37.96,90.20,13.37,15.12,26.73,14.09,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.39,1.60,112.81,0.00,0.02,157.09,730.81,NA
2025-10-14 00:00:00,19.27,59.43,10.65,11.64,20.93,12.92,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.40,1.83,120.60,0.00,0.00,177.71,727.66,NA
2025-10-15 00:00:00,14.78,51.87,30.43,11.07,41.21,14.97,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.14,1.27,119.69,0.00,0.11,138.28,716.71,NA
2025-10-16 00:00:00,14.58,53.39,22.77,11.29,33.13,12.84,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.17,2.02,119.53,0.00,0.04,168.66,724.71,NA
2025-10-17 00:00:00,14.42,42.32,29.97,9.50,38.81,12.45,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.56,1.16,115.92,0.00,0.15,123.84,712.89,NA
2025-10-18 00:00:00,44.86,91.97,51.85,12.15,63.70,14.44,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.57,0.63,106.33,0.00,0.10,87.32,708.31,NA
2025-10-19 00:00:00,57.93,118.15,38.47,8.29,45.79,13.91,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.73,1.07,118.24,0.00,0.01,119.22,714.47,NA
2025-10-20 00:00:00,98.05,110.05,33.69,8.35,41.05,13.91,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.77,1.17,113.47,0.00,0.05,126.73,711.37,NA
2025-10-21 00:00:00,44.72,74.41,18.25,9.43,26.76,13.10,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.00,0.94,107.77,0.00,0.40,93.87,706.66,NA
2025-10-22 00:00:00,15.16,45.67,11.53,10.93,20.28,12.69,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.83,2.12,116.77,0.00,0.14,145.19,719.91,NA
2025-10-23 00:00:00,22.20,55.95,29.32,13.82,42.35,13.74,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.41,1.06,87.31,0.00,0.07,160.24,727.03,NA
2025-10-24 00:00:00,21.99,61.92,20.85,13.70,33.83,13.32,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.00,0.91,124.87,0.00,0.02,95.35,705.58,NA
2025-10-25 00:00:00,34.23,106.11,51.19,12.95,63.85,15.31,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.45,0.71,103.38,0.00,0.00,124.19,719.49,NA
2025-10-26 00:00:00,18.25,110.94,26.50,10.10,35.65,13.30,1.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.63,0.90,110.27,0.00,0.00,129.45,720.78,NA
2025-10-27 00:00:00,19.86,50.38,71.55,16.31,87.76,16.14,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.73,1.07,103.50,0.00,0.00,82.91,703.29,NA
2025-10-28 00:00:00,23.95,44.78,47.65,12.93,60.44,15.77,1.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.00,1.14,92.13,0.00,0.00,66.65,704.47,NA
2025-10-29 00:00:00,26.73,94.20,19.91,11.18,29.85,13.45,1.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.80,1.34,89.53,0.00,0.00,198.81,727.53,NA
2025-10-30 00:00:00,25.00,101.39,14.29,11.85,24.57,13.22,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.39,1.36,89.94,0.00,0.00,201.54,729.64,NA
2025-10-31 00:00:00,42.14,138.58,21.47,15.40,36.07,14.66,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.15,1.08,83.72,0.00,0.00,200.64,729.95,NA
2025-11-01 00:00:00,37.91,111.84,10.91,14.68,23.93,14.84,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.02,1.23,88.34,0.00,0.00,172.70,731.53,NA
2025-11-02 00:00:00,30.28,98.46,7.42,12.88,18.53,13.97,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.88,1.29,100.71,0.00,0.00,177.44,735.97,NA
2025-11-03 00:00:00,31.10,96.93,18.47,17.79,35.40,13.86,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.27,0.95,89.56,0.00,0.00,161.95,730.50,NA
2025-11-04 00:00:00,35.94,112.16,30.42,18.44,48.45,14.77,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.62,0.77,93.05,0.00,0.00,130.35,722.35,NA
2025-11-05 00:00:00,42.97,145.86,41.23,22.02,57.72,15.04,1.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.94,0.90,94.66,0.00,0.00,157.20,726.65,NA
2025-11-06 00:00:00,35.80,105.59,6.41,29.46,22.26,14.14,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.51,0.93,95.89,0.00,0.00,119.18,716.92,NA
2025-11-07 00:00:00,48.17,180.28,5.63,17.72,17.54,15.31,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.10,1.15,122.36,0.00,0.00,149.88,725.61,NA
2025-11-08 00:00:00,57.04,160.08,5.36,16.06,17.44,15.56,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.52,1.33,116.57,0.00,0.00,184.95,724.18,NA
2025-11-09 00:00:00,62.81,135.65,5.62,13.62,15.80,15.00,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.12,1.48,113.89,0.00,0.00,131.76,719.18,NA
2025-11-10 00:00:00,61.22,134.60,6.34,16.13,17.35,14.40,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.05,1.70,116.44,0.00,0.00,141.07,720.81,NA
2025-11-11 00:00:00,57.94,123.75,5.74,12.80,15.27,15.95,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.02,1.82,119.92,0.00,0.00,146.08,725.12,NA
2025-11-12 00:00:00,56.93,161.68,4.99,15.97,17.01,15.29,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.56,2.21,134.66,0.00,0.00,158.11,726.38,NA
2025-11-13 00:00:00,60.76,160.29,5.31,14.94,15.03,15.14,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.52,2.04,120.47,0.00,0.00,106.72,720.39,NA
2025-11-14 00:00:00,52.69,103.85,5.36,12.56,14.64,14.61,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.79,2.65,132.84,0.00,0.00,174.03,723.94,NA
2025-11-15 00:00:00,69.58,129.16,5.86,19.13,19.45,15.39,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.35,1.99,118.90,0.00,0.00,123.86,721.67,NA
2025-11-16 00:00:00,65.60,113.98,6.74,11.73,13.64,17.60,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.96,2.45,118.66,0.00,0.00,104.25,711.75,NA
2025-11-17 00:00:00,64.87,113.46,7.73,13.60,18.05,15.76,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.38,1.98,115.78,0.00,0.00,84.05,701.91,NA
2025-11-18 00:00:00,44.82,72.43,15.19,26.64,35.42,14.61,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.49,1.33,108.46,0.00,0.00,126.49,709.48,NA
2025-11-19 00:00:00,46.27,91.22,7.17,14.77,18.79,10.72,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.68,2.23,122.25,0.00,0.00,173.00,718.94,NA
2025-11-20 00:00:00,51.36,103.59,6.62,12.59,15.75,8.33,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.02,2.05,107.74,0.00,0.00,120.71,716.43,NA
2025-11-21 00:00:00,24.01,57.14,9.14,11.22,18.50,8.49,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.71,2.13,113.37,0.00,0.00,180.29,716.91,NA
2025-11-22 00:00:00,9.77,40.72,10.58,14.07,20.44,7.59,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.64,2.34,109.85,0.00,0.00,168.80,721.28,NA
2025-11-23 00:00:00,12.33,42.06,6.68,10.87,14.02,7.20,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.78,2.59,122.47,0.00,0.00,116.89,721.39,NA
2025-11-24 00:00:00,33.59,80.85,6.17,10.90,14.04,6.87,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.73,2.72,125.74,0.00,0.00,119.15,716.08,NA
2025-11-25 00:00:00,53.50,132.67,6.29,12.90,16.09,6.58,2.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.76,3.07,133.02,0.00,0.00,152.45,718.86,NA
2025-11-26 00:00:00,66.31,158.82,7.06,19.81,22.12,6.88,8.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.80,2.48,112.85,0.00,0.00,136.04,716.65,NA
2025-11-27 00:00:00,53.59,98.27,5.94,12.48,15.36,6.90,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.12,3.51,124.36,0.00,0.00,159.86,718.83,NA
2025-11-28 00:00:00,52.39,138.38,6.13,13.11,15.53,7.34,2.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.68,3.45,97.56,0.00,0.00,149.68,719.37,NA
2025-11-29 00:00:00,26.76,65.31,6.02,12.64,15.02,7.27,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.14,2.75,94.19,0.00,0.00,87.47,702.18,NA
2025-11-30 00:00:00,6.82,30.00,5.92,10.85,13.44,7.17,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.35,3.79,60.48,0.00,0.00,103.34,703.37,NA
2025-12-01 00:00:00,8.99,24.68,6.67,13.44,13.71,7.50,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.00,3.54,61.12,0.00,0.00,74.10,703.90,NA
2025-12-02 00:00:00,34.57,71.38,6.39,14.65,17.80,7.15,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.00,2.58,72.18,0.00,0.00,76.66,704.32,NA
2025-12-03 00:00:00,205.96,589.08,10.98,14.30,21.84,7.18,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.00,1.72,82.51,0.00,0.00,76.73,704.94,NA
2025-12-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-12-05 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-12-06 00:00:00,NA,NA,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,0.00,0.00,10.00,850.00,NA
2025-12-07 00:00:00,65.46,96.00,8.82,15.44,0.33,16.24,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,0.00,0.00,10.00,850.00,NA
2025-12-08 00:00:00,65.81,95.36,8.63,17.46,0.86,18.28,17.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,0.00,0.00,10.00,850.00,NA
2025-12-09 00:00:00,116.58,216.88,5.24,22.59,9.86,6.45,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.91,1.54,39.47,0.00,0.00,86.09,790.92,NA
2025-12-10 00:00:00,91.85,159.59,5.53,58.78,60.45,4.36,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.70,2.26,45.55,0.00,0.00,167.23,715.53,NA
2025-12-11 00:00:00,100.91,178.38,5.83,24.42,26.86,3.72,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.84,2.25,46.17,0.00,0.00,165.86,715.30,NA
2025-12-12 00:00:00,82.67,194.18,5.84,18.93,21.48,4.66,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.26,1.94,47.53,0.00,0.00,171.64,715.21,NA
2025-12-13 00:00:00,72.54,152.42,6.06,21.82,24.56,5.51,6.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.80,1.64,50.33,0.00,0.00,173.68,715.62,NA
2025-12-14 00:00:00,59.10,123.76,5.38,18.22,20.45,5.68,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.51,1.64,49.80,0.00,0.00,160.50,713.92,NA
2025-12-15 00:00:00,71.83,135.95,5.39,16.88,18.89,6.44,3.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.94,1.86,49.93,0.00,0.00,160.07,715.16,NA
2025-12-16 00:00:00,53.47,126.45,6.09,14.74,17.37,6.93,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.71,2.10,43.20,0.00,0.00,85.17,702.96,NA
2025-12-17 00:00:00,28.74,79.27,5.53,13.26,15.26,6.91,1.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.77,2.60,40.23,0.00,0.00,162.50,717.35,NA
2025-12-18 00:00:00,79.41,151.00,5.62,16.87,19.15,6.76,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.04,1.67,44.48,0.00,0.00,147.72,713.42,NA
2025-12-19 00:00:00,97.20,177.97,5.78,18.99,21.65,6.46,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.91,1.37,52.33,0.00,0.00,162.86,713.80,NA
2025-12-20 00:00:00,108.73,191.87,5.68,21.89,24.27,7.21,4.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.20,1.19,57.50,0.00,0.00,163.62,715.13,NA
2025-12-21 00:00:00,98.56,178.61,5.67,16.27,19.02,6.54,4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.68,1.57,47.85,0.00,0.00,141.51,713.74,NA
2025-12-22 00:00:00,64.92,126.91,5.51,16.91,18.60,7.46,4.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.19,1.87,47.67,0.00,0.00,168.27,716.10,NA
2025-12-23 00:00:00,82.28,667.88,5.86,18.10,20.54,7.16,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.18,1.74,43.64,0.00,0.00,159.71,714.43,NA
2025-12-24 00:00:00,89.35,172.27,5.85,19.00,21.62,6.86,4.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.61,1.34,46.87,0.00,0.00,146.08,715.13,NA
2025-12-25 00:00:00,73.53,155.18,5.60,20.92,23.27,7.30,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.06,1.77,50.78,0.00,0.00,116.85,708.94,NA
2025-12-26 00:00:00,59.35,130.24,5.70,18.48,20.68,7.37,7.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.60,2.15,41.62,0.00,0.00,141.38,713.59,NA
2025-12-27 00:00:00,68.43,139.34,5.99,19.45,21.70,7.47,6.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.71,1.68,45.05,0.00,0.00,128.59,709.85,NA
2025-12-28 00:00:00,93.39,159.70,6.11,16.31,19.31,7.11,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.89,1.86,43.94,0.00,0.00,169.25,715.53,NA
2025-12-29 00:00:00,90.56,154.93,5.89,14.37,17.18,6.47,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.84,1.88,44.88,0.00,0.00,150.84,713.55,NA
2025-12-30 00:00:00,108.63,182.32,6.13,17.34,20.15,6.18,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.53,1.96,47.40,0.00,0.00,149.81,716.93,NA
2025-12-31 00:00:00,96.22,181.49,5.76,15.20,17.76,6.36,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.04,2.04,45.37,0.00,0.00,113.27,712.03,NA
